method,dist,queries,epsilon,p_hat,true_p,error
quantum,exponential,6144,0.02531569358902037,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,6144,0.027052249849275335,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,6144,0.028907926987432653,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,6144,0.030890896223669254,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,6144,0.03300988929148571,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,6144,0.035274236886698944,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,6144,0.03769390975388361,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,6144,0.04027956259118062,0.04658257999589671,0.04595028914478523,0.0006322908511114805
quantum,exponential,200,0.043042580966801344,0.03837471376105243,0.04595028914478523,0.0075755753837328035
quantum,exponential,200,0.04599513145381816,0.03837471376105243,0.04595028914478523,0.0075755753837328035
quantum,exponential,200,0.04915021520400305,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.05252172519661917,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.05612450741425266,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.05997442621506394,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.06408843418931671,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.0684846468077877,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.07318242219076174,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.07820244634886374,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.0835668242710737,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.08929917726101898,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.09542474695015034,0.038253135903000945,0.04595028914478523,0.007697153241784285
quantum,exponential,200,0.10197050644580961,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.10896527910361431,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.1164398654471573,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.12442717879389516,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.13296239018443418,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.14208308325339222,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.15182941972378688,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.16224431625368385,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.17337363341382353,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.18526637762836493,0.038097281136369794,0.04595028914478523,0.007853008008415437
quantum,exponential,200,0.19797491696796393,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.21155521174540115,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.2260670609291572,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.24157436545998123,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.2581454096299343,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.2758531617629183,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.2947755955206995,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.31499603324925013,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.33660351287729057,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.35969317998261496,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.38436670675261553,0.03787958345803216,0.04595028914478523,0.008070705686753069
quantum,exponential,200,0.4107327396838378,0.03751423476719424,0.04595028914478523,0.008436054377590992
quantum,exponential,200,0.43890737799194984,0.03751423476719424,0.04595028914478523,0.008436054377590992
quantum,exponential,200,0.46901468483874253,0.03751423476719424,0.04595028914478523,0.008436054377590992
quantum,exponential,200,0.49,0.03751423476719424,0.04595028914478523,0.008436054377590992
quantum,lognormal,6144,0.01,0.05040244151198374,0.04961485240039876,0.0007875891115849826
quantum,lognormal,6144,0.010685960372426112,0.05040244151198374,0.04961485240039876,0.0007875891115849826
quantum,lognormal,6144,0.011418974908106116,0.05040244151198374,0.04961485240039876,0.0007875891115849826
quantum,lognormal,6144,0.012202271336175009,0.05040244151198374,0.04961485240039876,0.0007875891115849826
quantum,lognormal,6144,0.013039298795195711,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.013933743020968493,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.014889542576163815,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.015910906193243795,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.01700233130703923,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.01816862385858811,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.019414919457438815,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.020746705995603576,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.022169847812739497,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.023690611518965198,0.05040391583851389,0.04961485240039876,0.000789063438115134
quantum,lognormal,6144,0.02531569358902037,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,6144,0.027052249849275335,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,6144,0.028907926987432653,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,6144,0.030890896223669254,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,6144,0.03300988929148571,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,6144,0.035274236886698944,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,6144,0.03769390975388361,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,6144,0.04027956259118062,0.050405651724815696,0.04961485240039876,0.0007907993244169395
quantum,lognormal,200,0.043042580966801344,0.040316270095104294,0.04961485240039876,0.009298582305294463
quantum,lognormal,200,0.04599513145381816,0.040316270095104294,0.04961485240039876,0.009298582305294463
quantum,lognormal,200,0.04915021520400305,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.05252172519661917,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.05612450741425266,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.05997442621506394,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.06408843418931671,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.0684846468077877,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.07318242219076174,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.07820244634886374,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.0835668242710737,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.08929917726101898,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.09542474695015034,0.040195246341273944,0.04961485240039876,0.009419606059124813
quantum,lognormal,200,0.10197050644580961,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.10896527910361431,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.1164398654471573,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.12442717879389516,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.13296239018443418,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.14208308325339222,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.15182941972378688,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.16224431625368385,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.17337363341382353,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.18526637762836493,0.04004010754609316,0.04961485240039876,0.009574744854305595
quantum,lognormal,200,0.19797491696796393,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.21155521174540115,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.2260670609291572,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.24157436545998123,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.2581454096299343,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.2758531617629183,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.2947755955206995,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.31499603324925013,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.33660351287729057,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.35969317998261496,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.38436670675261553,0.039823421472179585,0.04961485240039876,0.009791430928219172
quantum,lognormal,200,0.4107327396838378,0.03945980566368956,0.04961485240039876,0.010155046736709195
quantum,lognormal,200,0.43890737799194984,0.03945980566368956,0.04961485240039876,0.010155046736709195
quantum,lognormal,200,0.46901468483874253,0.03945980566368956,0.04961485240039876,0.010155046736709195
quantum,lognormal,200,0.49,0.03945980566368956,0.04961485240039876,0.010155046736709195
quantum,mixture,6144,0.01,0.05040244151198374,0.04945949878627365,0.0009429427257100914
quantum,mixture,6144,0.010685960372426112,0.05040244151198374,0.04945949878627365,0.0009429427257100914
quantum,mixture,6144,0.011418974908106116,0.05040244151198374,0.04945949878627365,0.0009429427257100914
quantum,mixture,6144,0.012202271336175009,0.05040244151198374,0.04945949878627365,0.0009429427257100914
quantum,mixture,6144,0.013039298795195711,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.013933743020968493,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.014889542576163815,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.015910906193243795,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.01700233130703923,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.01816862385858811,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.019414919457438815,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.020746705995603576,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.022169847812739497,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.023690611518965198,0.05040391583851389,0.04945949878627365,0.0009444170522402429
quantum,mixture,6144,0.02531569358902037,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,6144,0.027052249849275335,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,6144,0.028907926987432653,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,6144,0.030890896223669254,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,6144,0.03300988929148571,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,6144,0.035274236886698944,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,6144,0.03769390975388361,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,6144,0.04027956259118062,0.050405651724815696,0.04945949878627365,0.0009461529385420483
quantum,mixture,200,0.043042580966801344,0.040316270095104294,0.04945949878627365,0.009143228691169354
quantum,mixture,200,0.04599513145381816,0.040316270095104294,0.04945949878627365,0.009143228691169354
quantum,mixture,200,0.04915021520400305,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.05252172519661917,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.05612450741425266,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.05997442621506394,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.06408843418931671,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.0684846468077877,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.07318242219076174,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.07820244634886374,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.0835668242710737,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.08929917726101898,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.09542474695015034,0.040195246341273944,0.04945949878627365,0.009264252444999704
quantum,mixture,200,0.10197050644580961,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.10896527910361431,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.1164398654471573,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.12442717879389516,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.13296239018443418,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.14208308325339222,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.15182941972378688,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.16224431625368385,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.17337363341382353,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.18526637762836493,0.04004010754609316,0.04945949878627365,0.009419391240180486
quantum,mixture,200,0.19797491696796393,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.21155521174540115,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.2260670609291572,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.24157436545998123,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.2581454096299343,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.2758531617629183,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.2947755955206995,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.31499603324925013,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.33660351287729057,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.35969317998261496,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.38436670675261553,0.039823421472179585,0.04945949878627365,0.009636077314094063
quantum,mixture,200,0.4107327396838378,0.03945980566368956,0.04945949878627365,0.009999693122584086
quantum,mixture,200,0.43890737799194984,0.03945980566368956,0.04945949878627365,0.009999693122584086
quantum,mixture,200,0.46901468483874253,0.03945980566368956,0.04945949878627365,0.009999693122584086
quantum,mixture,200,0.49,0.03945980566368956,0.04945949878627365,0.009999693122584086
quantum,normal,6144,0.01,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,6144,0.010685960372426112,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,6144,0.011418974908106116,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,6144,0.012202271336175009,0.05040244151198374,0.04943796937981328,0.0009644721321704561
quantum,normal,6144,0.013039298795195711,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.013933743020968493,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.014889542576163815,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.015910906193243795,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.01700233130703923,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.01816862385858811,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.019414919457438815,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.020746705995603576,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.022169847812739497,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.023690611518965198,0.05040391583851389,0.04943796937981328,0.0009659464587006075
quantum,normal,6144,0.02531569358902037,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,6144,0.027052249849275335,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,6144,0.028907926987432653,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,6144,0.030890896223669254,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,6144,0.03300988929148571,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,6144,0.035274236886698944,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,6144,0.03769390975388361,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,6144,0.04027956259118062,0.050405651724815696,0.04943796937981328,0.000967682345002413
quantum,normal,200,0.043042580966801344,0.040316270095104294,0.04943796937981328,0.00912169928470899
quantum,normal,200,0.04599513145381816,0.040316270095104294,0.04943796937981328,0.00912169928470899
quantum,normal,200,0.04915021520400305,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.05252172519661917,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.05612450741425266,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.05997442621506394,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.06408843418931671,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.0684846468077877,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.07318242219076174,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.07820244634886374,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.0835668242710737,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.08929917726101898,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.09542474695015034,0.040195246341273944,0.04943796937981328,0.00924272303853934
quantum,normal,200,0.10197050644580961,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.10896527910361431,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.1164398654471573,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.12442717879389516,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.13296239018443418,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.14208308325339222,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.15182941972378688,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.16224431625368385,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.17337363341382353,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.18526637762836493,0.04004010754609316,0.04943796937981328,0.009397861833720121
quantum,normal,200,0.19797491696796393,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.21155521174540115,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.2260670609291572,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.24157436545998123,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.2581454096299343,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.2758531617629183,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.2947755955206995,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.31499603324925013,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.33660351287729057,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.35969317998261496,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.38436670675261553,0.039823421472179585,0.04943796937981328,0.009614547907633698
quantum,normal,200,0.4107327396838378,0.03945980566368956,0.04943796937981328,0.009978163716123721
quantum,normal,200,0.43890737799194984,0.03945980566368956,0.04943796937981328,0.009978163716123721
quantum,normal,200,0.46901468483874253,0.03945980566368956,0.04943796937981328,0.009978163716123721
quantum,normal,200,0.49,0.03945980566368956,0.04943796937981328,0.009978163716123721
quantum,pareto,6144,0.01,0.039143421440126724,0.03836650055575494,0.0007769208843717845
quantum,pareto,6144,0.010685960372426112,0.039143421440126724,0.03836650055575494,0.0007769208843717845
quantum,pareto,6144,0.011418974908106116,0.039143421440126724,0.03836650055575494,0.0007769208843717845
quantum,pareto,6144,0.012202271336175009,0.039143421440126724,0.03836650055575494,0.0007769208843717845
quantum,pareto,6144,0.013039298795195711,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.013933743020968493,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.014889542576163815,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.015910906193243795,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.01700233130703923,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.01816862385858811,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.019414919457438815,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.020746705995603576,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.022169847812739497,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.023690611518965198,0.039143387461447715,0.03836650055575494,0.0007768869056927752
quantum,pareto,6144,0.02531569358902037,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,6144,0.027052249849275335,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,6144,0.028907926987432653,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,6144,0.030890896223669254,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,6144,0.03300988929148571,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,6144,0.035274236886698944,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,6144,0.03769390975388361,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,6144,0.04027956259118062,0.039143347240752954,0.03836650055575494,0.0007768466849980143
quantum,pareto,200,0.043042580966801344,0.03449220549362114,0.03836650055575494,0.003874295062133798
quantum,pareto,200,0.04599513145381816,0.03449220549362114,0.03836650055575494,0.003874295062133798
quantum,pareto,200,0.04915021520400305,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.05252172519661917,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.05612450741425266,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.05997442621506394,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.06408843418931671,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.0684846468077877,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.07318242219076174,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.07820244634886374,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.0835668242710737,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.08929917726101898,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.09542474695015034,0.03436951003583749,0.03836650055575494,0.003996990519917448
quantum,pareto,200,0.10197050644580961,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.10896527910361431,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.1164398654471573,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.12442717879389516,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.13296239018443418,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.14208308325339222,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.15182941972378688,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.16224431625368385,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.17337363341382353,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.18526637762836493,0.034212209381522786,0.03836650055575494,0.004154291174232154
quantum,pareto,200,0.19797491696796393,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.21155521174540115,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.2260670609291572,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.24157436545998123,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.2581454096299343,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.2758531617629183,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.2947755955206995,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.31499603324925013,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.33660351287729057,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.35969317998261496,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.38436670675261553,0.03399246515533669,0.03836650055575494,0.0043740354004182525
quantum,pareto,200,0.4107327396838378,0.033623599928047976,0.03836650055575494,0.004742900627706964
quantum,pareto,200,0.43890737799194984,0.033623599928047976,0.03836650055575494,0.004742900627706964
quantum,pareto,200,0.46901468483874253,0.033623599928047976,0.03836650055575494,0.004742900627706964
quantum,pareto,200,0.49,0.033623599928047976,0.03836650055575494,0.004742900627706964
quantum,skew_normal,6144,0.01,0.04999042590337826,0.04902311709301115,0.0009673088103671068
quantum,skew_normal,6144,0.010685960372426112,0.04999042590337826,0.04902311709301115,0.0009673088103671068
quantum,skew_normal,6144,0.011418974908106116,0.04999042590337826,0.04902311709301115,0.0009673088103671068
quantum,skew_normal,6144,0.012202271336175009,0.04999042590337826,0.04902311709301115,0.0009673088103671068
quantum,skew_normal,6144,0.013039298795195711,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.013933743020968493,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.014889542576163815,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.015910906193243795,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.01700233130703923,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.01816862385858811,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.019414919457438815,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.020746705995603576,0.0499917702086168,0.04902311709301115,0.0009686531156056499
quantum,skew_normal,6144,0.022169847812739497,0.0499917702086168,0.04902311709301115,0.0009686531156056499
